n,t_symbolic,t_true,delta_t_original,delta_t_corrected,abs_delta_corrected,correction_1,correction_2,correction_3,correction_4,correction_5,correction_6,correction_7,correction_8,correction_9
8802,14241.992709981123,3044.317601670881,11197.675108310243,-28950.839766748522,28950.839766748522,-118.41844610139692,9195.464908383683,11798.949928696635,8447.699762671858,2855.5455713887472,2154.15982646091,4116.674021130821,381.68968997344604,1316.7496124540644
8803,14243.610773875098,3044.6254066422835,11198.985367232814,-28949.526458783832,28949.526458783832,-118.42050100276946,9195.465118476384,11798.949926818907,8447.699261976337,2855.5464425900477,2154.1589741559083,4116.674482675682,381.68895169283905,1316.7491686333121
8804,14245.228837761037,3044.9332082400406,11200.295629520995,-28948.21314779937,28948.21314779937,-118.42255567071679,9195.465328545215,11798.949924941364,8447.698761337604,2855.5473136923424,2154.158121947668,4116.674944167955,381.68821349607134,1316.7487248628606
8805,14246.846901638934,3045.241006464607,11201.605895174327,-28946.8998337955,28946.8998337955,-118.42461010530282,9195.465538590182,11798.949923064003,8447.698260755651,2855.5481846956536,2154.157269836165,4116.675405607652,381.68747538312476,1316.7482811426971
8806,14248.464965508789,3045.548801316438,11202.916164192351,-28945.586516772604,28945.586516772604,-118.42666430657877,9195.465748611294,11798.949921186826,8447.697760230461,2855.5490556000045,2154.1564178213785,4116.675866994782,381.68673735398164,1316.7478374728105
8807,14250.083029370608,3045.8565927959885,11204.22643657462,-28944.273196731083,28944.273196731083,-118.42871827458298,9195.46595860855,11798.949919309835,8447.697259762024,2855.5499264054174,2154.1555659032883,4116.676328329359,381.6859994086226,1316.74739385319
8808,14251.701093224385,3046.1643809037155,11205.536712320669,-28942.95987367129,28942.95987367129,-118.43077200939221,9195.466168581961,11798.949917433025,8447.696759350329,2855.5507971119137,2154.154714081871,4116.676789611397,381.685261547027,1316.7469502838242
8809,14253.31915707012,3046.4721656400734,11206.846991430048,-28941.646547593606,28941.646547593606,-118.43282551103206,9195.46637853153,11798.9499155564,8447.696258995356,2855.5516677195174,2154.153862357105,4116.677250840904,381.68452376917566,1316.7465067647004
8810,14254.937220907816,3046.779947005517,11208.1572739023,-28940.333218498414,28940.333218498414,-118.43487877957922,9195.46658845726,11798.94991367996,8447.6957586971,2855.55253822825,2154.1530107289664,4116.677712017893,381.68378607505196,1316.7460632958087
8811,14256.555284737473,3047.087725000502,11209.467559736971,-28939.01988638608,28939.01988638608,-118.4369318150849,9195.466798359164,11798.949911803704,8447.695258455546,2855.5534086381335,2154.152159197438,4116.678173142379,381.68304846463536,1316.7456198771379
8812,14258.173348559087,3047.395499625483,11210.777848933603,-28937.706551256986,28937.706551256986,-118.43898461758748,9195.467008237238,11798.94990992763,8447.694758270676,2855.5542789491924,2154.151307762491,4116.67863421437,381.68231093790797,1316.7451765086748
8813,14259.791412372662,3047.7032708809143,11212.088141491748,-28936.393213111514,28936.393213111514,-118.4410371871509,9195.467218091493,11798.94990805174,8447.694258142485,2855.555149161447,2154.1504564241113,4116.679095233879,381.6815734948491,1316.7447331904093
8814,14261.409476178198,3048.011038767251,11213.398437410946,-28935.07987195005,28935.07987195005,-118.44308952381351,9195.467427921934,11798.949906176034,8447.693758070953,2855.5560192749203,2154.14960518227,4116.67955620092,381.68083613544087,1316.74428992233
8815,14263.02753997569,3048.3188032849475,11214.708736690744,-28933.76652777293,28933.76652777293,-118.44514162765209,9195.467637728565,11798.94990430051,8447.693258056071,2855.5568892896354,2154.1487540369503,4116.680017115503,381.68009885966273,1316.743846704425
8816,14264.645603765144,3048.626564434459,11216.019039330686,-28932.453180580575,28932.453180580575,-118.44719349869222,9195.467847511392,11798.94990242517,8447.692758097828,2855.557759205614,2154.147902988128,4116.680477977639,381.67936166749945,1316.743403536684
8817,14266.263667546556,3048.9343222162383,11217.329345330318,-28931.139830373337,28931.139830373337,-118.44924513701064,9195.468057270422,11798.949900550017,8447.692258196206,2855.558629022879,2154.14705203578,4116.680938787342,381.67862455892765,1316.7429604190945
8818,14267.881731319929,3049.2420766307405,11218.639654689188,-28929.82647715159,28929.82647715159,-118.4512965426585,9195.468267005659,11798.949898675042,8447.691758351197,2855.5594987414524,2154.146201179888,4116.681399544624,381.6778875339309,1316.7425173516458
8819,14269.499795085261,3049.5498276784206,11219.949967406841,-28928.51312091572,28928.51312091572,-118.45334771567418,9195.468476717106,11798.949896800254,8447.691258562783,2855.5603683613567,2154.145350420427,4116.681860249495,381.67715059248985,1316.7420743343255
8820,14271.11785884255,3049.8575753597306,11221.26028348282,-28927.199761666114,28927.199761666114,-118.45539865610884,9195.468686404773,11798.949894925647,8447.690758830957,2855.561237882614,2154.144499757374,4116.6823209019685,381.6764137345853,1316.7416313671242
8821,14272.7359225918,3050.1653196751263,11222.570602916674,-28925.886399403124,28925.886399403124,-118.45744936402649,9195.46889606866,11798.949893051224,8447.690259155703,2855.5621073052475,2154.1436491907134,4116.682781502056,381.67567696019796,1316.7411884500282
8822,14274.35398633301,3050.47306062506,11223.88092570795,-28924.573034127145,28924.573034127145,-118.45949983947823,9195.469105708778,11798.949891176986,8447.689759537008,2855.5629766292786,2154.142798720416,4116.6832420497685,381.67494026930996,1316.740745583028
8823,14275.972050066177,3050.780798209986,11225.191251856191,-28923.25966583855,28923.25966583855,-118.46155008251523,9195.46931532513,11798.94988930293,8447.689259974859,2855.5638458547305,2154.141948346465,4116.68370254512,381.674203661902,1316.7403027661114
8824,14277.590113791306,3051.0885324303586,11226.501581360948,-28921.94629453769,28921.94629453769,-118.46360009318867,9195.46952491772,11798.949887429057,8447.688760469246,2855.564714981625,2154.1410980688365,4116.684162988119,381.6734671379549,1316.739859999267
8825,14279.208177508392,3051.396263286629,11227.811914221762,-28920.63292022496,28920.63292022496,-118.46564987156252,9195.469734486554,11798.949885555368,8447.688261020152,2855.5655840099844,2154.1402478875084,4116.684623378781,381.67273069744937,1316.7394172824845
8826,14280.826241217437,3051.703990779253,11229.122250438184,-28919.319542900732,28919.319542900732,-118.46769941767515,9195.46994403164,11798.94988368186,8447.687761627567,2855.566452939831,2154.13939780246,4116.685083717115,381.67199434036746,1316.7389746157514
8827,14282.444304918441,3052.0117149086823,11230.43259000976,-28918.006162565398,28918.006162565398,-118.46974873157771,9195.47015355298,11798.949881808536,8447.687262291478,2855.567321771188,2154.1385478136685,4116.685544003135,381.6712580666886,1316.7385319990567
8828,14284.062368611407,3052.31943567537,11231.742932936037,-28916.692779219316,28916.692779219316,-118.47179781332134,9195.470363050581,11798.949879935397,8447.68676301187,2855.568190504077,2154.137697921113,4116.686004236852,381.67052187639626,1316.7380894323887
8829,14285.680432296327,3052.6271530797703,11233.053279216558,-28915.379392862866,28915.379392862866,-118.47384666298285,9195.470572524448,11798.94987806244,8447.686263788737,2855.56905913852,2154.1368481247728,4116.686464418278,381.66978576946985,1316.7376469157373
8830,14287.29849597321,3052.9348671223347,11234.363628850875,-28914.066003496417,28914.066003496417,-118.47589528058778,9195.470781974587,11798.949876189665,8447.685764622056,2855.5699276745395,2154.1359984246224,4116.6869245474245,381.6690497458914,1316.73720444909
8831,14288.916559642048,3053.242577803516,11235.673981838532,-28912.752611120348,28912.752611120348,-118.47794366620008,9195.470991401004,11798.949874317072,8447.685265511822,2855.570796112159,2154.135148820643,4116.687384624303,381.66831380564037,1316.7367620324355
8832,14290.534623302849,3053.5502851237675,11236.984338179082,-28911.439215735038,28911.439215735038,-118.47999181987093,9195.4712008037,11798.949872444664,8447.68476645802,2855.5716644513986,2154.134299312811,4116.687844648927,381.6675779487001,1316.7363196657636
8833,14292.152686955607,3053.8579890835417,11238.294697872065,-28910.125817340853,28910.125817340853,-118.4820397416515,9195.471410182687,11798.949870572438,8447.684267460636,2855.572532692282,2154.133449901107,4116.688304621307,381.66684217505014,1316.7358773490616
8834,14293.770750600323,3054.165689683291,11239.60506091703,-28908.812415938162,28908.812415938162,-118.48408743160574,9195.471619537964,11798.949868700394,8447.683768519657,2855.573400834832,2154.1326005855067,4116.688764541455,381.6661064846725,1316.7354350823196
8835,14295.388814236998,3054.473386923467,11240.915427313532,-28907.499011527376,28907.499011527376,-118.48613488975921,9195.471828869542,11798.949866828534,8447.683269635072,2855.5742688790697,2154.131751365991,4116.689224409383,381.66537087754796,1316.734992865525
8836,14297.006877865633,3054.7810808045224,11242.22579706111,-28906.18560410883,28906.18560410883,-118.48818211618868,9195.472038177422,11798.949864956856,8447.682770806869,2855.575136825017,2154.130902242534,4116.6896842251035,381.6646353536586,1316.734550698667
8837,14298.624941486225,3055.088771326909,11243.536170159316,-28904.872193682902,28904.872193682902,-118.49022911094534,9195.472247461612,11798.94986308536,8447.682272035032,2855.5760046726978,2154.130053215118,4116.690143988627,381.66389991298377,1316.7341085817352
8838,14300.243005098777,3055.396458491079,11244.846546607698,-28903.558780249998,28903.558780249998,-118.49227587406752,9195.472456722116,11798.94986121405,8447.681773319551,2855.576872422133,2154.129204283721,4116.690603699966,381.6631645555056,1316.7336665147163
8839,14301.861068703289,3055.7041422974844,11246.156926405805,-28902.245363810453,28902.245363810453,-118.49432240561919,9195.47266595894,11798.94985934292,8447.68127466041,2855.5777400733455,2154.1283554483207,4116.691063359132,381.6624292812063,1316.7332244976012
8840,14303.479132299757,3056.011822746576,11247.467309553182,-28900.93194436466,28900.93194436466,-118.49636870565152,9195.472875172089,11798.949857471971,8447.680776057603,2855.5786076263576,2154.127506708893,4116.691522966138,381.6616940900651,1316.7327825303769
8841,14305.097195888186,3056.319499838807,11248.77769604938,-28899.618521912995,28899.618521912995,-118.49841477421565,9195.473084361569,11798.949855601206,8447.68027751111,2855.5794750811906,2154.1266580654183,4116.691982520995,381.6609589820642,1316.7323406130333
8842,14306.715259468572,3056.6271735746277,11250.088085893945,-28898.305096455842,28898.305096455842,-118.50046061135001,9195.473293527386,11798.949853730626,8447.679779020924,2855.580342437868,2154.1258095178773,4116.692442023715,381.6602239571857,1316.7318987455587
8843,14308.333323040915,3056.9348439544897,11251.398479086425,-28896.99166799355,28896.99166799355,-118.50250621713127,9195.473502669542,11798.949851860227,8447.679280587026,2855.5812096964105,2154.124961066243,4116.692901474309,381.6594890154089,1316.7314569279422
8844,14309.95138660522,3057.242510978844,11252.708875626377,-28895.678236526503,28895.678236526503,-118.50455159159787,9195.473711788045,11798.94984999001,8447.678782209408,2855.582076856842,2154.124112710497,4116.6933608727895,381.65875415671593,1316.7310151601712
8845,14311.569450161483,3057.5501746481427,11254.019275513341,-28894.364802055083,28894.364802055083,-118.50659673480092,9195.473920882901,11798.949848119975,8447.678283888055,2855.5829439191834,2154.1232644506167,4116.693820219168,381.6580193810877,1316.7305734422362
8846,14313.187513709703,3057.8578349628365,11255.329678746866,-28893.05136457965,28893.05136457965,-118.50864164680443,9195.474129954113,11798.949846250121,8447.677785622956,2855.5838108834578,2154.122416286582,4116.694279513456,381.6572846885061,1316.730131774125
8847,14314.805577249883,3058.1654919233747,11256.640085326508,-28891.737924100587,28891.737924100587,-118.51068632764674,9195.474339001688,11798.949844380451,8447.677287414099,2855.5846777496863,2154.1215682183674,4116.6947387556675,381.65655007895333,1316.7296901558263
8848,14316.42364078202,3058.4731455302112,11257.95049525181,-28890.424480618272,28890.424480618272,-118.51273077737903,9195.474548025632,11798.949842510963,8447.676789261468,2855.585544517892,2154.120720245957,4116.695197945811,381.65581555240743,1316.7292485873288
8849,14318.041704306117,3058.780795783794,11259.260908522323,-28889.111034133068,28889.111034133068,-118.51477499606524,9195.47475702595,11798.949840641659,8447.676291165053,2855.5864111880965,2154.119872369324,4116.695657083901,381.6550811088518,1316.7288070686225
8850,14319.659767822173,3059.0884426845755,11260.571325137598,-28887.79758464535,28887.79758464535,-118.51681898375654,9195.474966002645,11798.949838772534,8447.675793124841,2855.5872777603226,2154.1190245884495,4116.696116169947,381.6543467482686,1316.7283655996944
8851,14321.277831330186,3059.3960862330046,11261.881745097182,-28886.484132155485,28886.484132155485,-118.5188627405041,9195.475174955724,11798.949836903592,8447.675295140818,2855.5881442345913,2154.1181769033115,4116.696575203963,381.65361247063726,1316.7279241805343
8852,14322.895894830159,3059.703726429533,11263.192168400627,-28885.170676663864,28885.170676663864,-118.52090626634629,9195.475383885192,11798.949835034833,8447.674797212972,2855.5890106109264,2154.117329313887,4116.69703418596,381.6528782759398,1316.7274828111304
8853,14324.51395832209,3060.0113632746106,11264.50259504748,-28883.857218170848,28883.857218170848,-118.52294956135984,9195.475592791056,11798.949833166258,8447.674299341292,2855.589876889348,2154.116481820158,4116.697493115948,381.652144164157,1316.727041491472
8854,14326.132021805977,3060.3189967686867,11265.81302503729,-28882.543756676812,28882.543756676812,-118.52499262557038,9195.475801673318,11798.949831297863,8447.673801525762,2855.5907430698803,2154.115634422096,4116.697951993941,381.6514101352696,1316.7266002215476
8855,14327.750085281827,3060.6266269122134,11267.123458369613,-28881.23029218213,28881.23029218213,-118.5270354590546,9195.476010531987,11798.94982942965,8447.673303766373,2855.591609152544,2154.1147871196863,4116.69841081995,381.65067618926105,1316.7261590013456
8856,14329.368148749634,3060.934253705638,11268.433895043996,-28879.916824687174,28879.916824687174,-118.52907806183813,9195.476219367065,11798.949827561617,8447.672806063107,2855.592475137362,2154.1139399129033,4116.698869593987,381.64994232611076,1316.7257178308557
8857,14330.986212209396,3061.2418771494117,11269.744335059984,-28878.60335419232,28878.60335419232,-118.53112043399767,9195.476428178561,11798.949825693768,8447.672308415958,2855.5933410243556,2154.11309280173,4116.699328316064,381.64920854580083,1316.725276710066
8858,14332.60427566112,3061.5494972439847,11271.054778417136,-28877.289880697936,28877.289880697936,-118.53316257557162,9195.476636966478,11798.949823826102,8447.671810824908,2855.5942068135478,2154.1122457861375,4116.699786986192,381.64847484831336,1316.7248356389657
8859,14334.222339104803,3061.857113989806,11272.365225114998,-28875.97640420439,28875.97640420439,-118.53520448662397,9195.476845730822,11798.949821958617,8447.671313289948,2855.5950725049597,2154.1113988661114,4116.700245604381,381.6477412336278,1316.7243946175433
8860,14335.840402540443,3062.164727387325,11273.675675153117,-28874.662924712065,28874.662924712065,-118.53724616719302,9195.477054471598,11798.949820091313,8447.670815811061,2855.595938098614,2154.110552041625,4116.700704170647,381.64700770172476,1316.7239536457876
8861,14337.458465968042,3062.4723374369905,11274.98612853105,-28873.34944222133,28873.34944222133,-118.53928761732999,9195.477263188808,11798.94981822419,8447.670318388242,2855.596803594533,2154.109705312659,4116.701162684999,381.6462742525892,1316.7235127236877
8862,14339.0765293876,3062.779944139253,11276.296585248347,-28872.03595673255,28872.03595673255,-118.5413288370988,9195.477471882465,11798.949816357252,8447.66982102147,2855.5976689927384,2154.108858679193,4116.701621147449,381.6455408861991,1316.723071851232
8863,14340.694592799115,3063.087547494561,11277.607045304554,-28870.722468246102,28870.722468246102,-118.54336982655067,9195.477680552567,11798.949814490492,8447.669323710736,2855.598534293252,2154.1080121412037,4116.702079558009,381.6448076025379,1316.72263102841
8864,14342.31265620259,3063.3951475033637,11278.917508699225,-28869.40897676236,28869.40897676236,-118.54541058573669,9195.477889199125,11798.949812623916,8447.668826456029,2855.5993994960963,2154.1071656986705,4116.702537916692,381.644074401585,1316.722190255209
8865,14343.930719598022,3063.70274416611,11280.227975431912,-28868.0954822817,28868.0954822817,-118.54745111469528,9195.478097822139,11798.949810757522,8447.668329257333,2855.6002646012935,2154.1063193515697,4116.7029962235065,381.6433412833239,1316.72174953162
8866,14345.548782985414,3064.0103374832483,11281.538445502165,-28866.781984804482,28866.781984804482,-118.54949141349039,9195.478306421617,11798.949808891308,8447.667832114636,2855.6011296088645,2154.1054730998835,4116.7034544784665,381.6426082477339,1316.7213088576295
8867,14347.166846364766,3064.317927455227,11282.848918909538,-28865.468484331086,28865.468484331086,-118.55153148217319,9195.478514997565,11798.949807025276,8447.667335027927,2855.6019945188327,2154.1046269435865,4116.7039126815835,381.6418752947986,1316.7208682332282
8868,14348.784909736072,3064.6255140824965,11284.159395653576,-28864.154980861884,28864.154980861884,-118.55357132079482,9195.478723549986,11798.949805159426,8447.666837997194,2855.60285933122,2154.1037808826586,4116.70437083287,381.6411424244973,1316.720427658404
8869,14350.40297309934,3064.9330973655033,11285.469875733837,-28862.84147439726,28862.84147439726,-118.55561092939368,9195.47893207889,11798.949803293755,8447.666341022421,2855.6037240460473,2154.1029349170813,4116.704828932337,381.6404096368121,1316.719987133146
8870,14352.021036454567,3065.2406773046973,11286.78035914987,-28861.52796493756,28861.52796493756,-118.5576503080465,9195.479140584277,11798.949801428267,8447.6658441036,2855.6045886633374,2154.1020890468276,4116.7052869799945,381.6396769317237,1316.719546657443
8871,14353.63909980175,3065.548253900525,11288.090845901224,-28860.21445248317,28860.21445248317,-118.55968945679166,9195.479349066154,11798.949799562963,8447.665347240714,2855.605453183113,2154.1012432718812,4116.705744975856,381.63894430921437,1316.719106231284
8872,14355.257163140894,3065.855827153436,11289.401335987457,-28858.900937034432,28858.900937034432,-118.56172837569311,9195.479557524526,11798.949797697838,8447.664850433754,2855.606317605394,2154.1003975922154,4116.706202919933,381.6382117692661,1316.718665854657
8873,14356.875226471997,3066.163397063878,11290.71182940812,-28857.587418591767,28857.587418591767,-118.56376706477641,9195.4797659594,11798.949795832894,8447.664353682703,2855.607181930204,2154.0995520078136,4116.706660812238,381.63747931185964,1316.7182255275522
8874,14358.493289795057,3066.470963632298,11292.022326162758,-28856.273897155523,28856.273897155523,-118.56580552411836,9195.479974370783,11798.949793968133,8447.663856987552,2855.608046157565,2154.098706518654,4116.707118652781,381.6367469369744,1316.7177852499572
8875,14360.111353110076,3066.778526859146,11293.332826250931,-28854.96037272608,28854.96037272608,-118.56784375374453,9195.480182758674,11798.94979210355,8447.663360348288,2855.6089102874985,2154.0978611247106,4116.707576441574,381.63601464459526,1316.717345021862
8876,14361.729416417054,3067.0860867448673,11294.643329672188,-28853.646845303778,28853.646845303778,-118.56988175374444,9195.480391123083,11798.949790239152,8447.6628637649,2855.609774320026,2154.0970158259665,4116.7080341786295,381.6352824347015,1316.716904843254
8877,14363.34747971599,3067.393643289911,11295.95383642608,-28852.33331488903,28852.33331488903,-118.57191952413088,9195.480599464014,11798.949788374934,8447.66236723737,2855.6106382551707,2154.096170622397,4116.708491863958,381.6345503072753,1316.716464714124
8878,14364.965543006885,3067.7011964947237,11297.264346512162,-28851.019781482173,28851.019781482173,-118.57395706499338,9195.480807781472,11798.949786510897,8447.66187076569,2855.6115020929537,2154.095325513984,4116.7089494975735,381.6338182622973,1316.7160246344592
8879,14366.583606289738,3068.008746359753,11298.574859929984,-28849.706245083602,28849.706245083602,-118.57599437634475,9195.481016075462,11798.94978464704,8447.661374349846,2855.6123658333972,2154.094480500705,4116.709407079486,381.63308629974983,1316.7155846042488
8880,14368.201669564553,3068.3162928854467,11299.885376679105,-28848.392705693677,28848.392705693677,-118.57803145826173,9195.481224345993,11798.949782783366,8447.660877989827,2855.613229476522,2154.0936355825356,4116.7098646097065,381.6323544196148,1316.715144623482
8881,14369.819732831324,3068.623836072252,11301.195896759073,-28847.079163312766,28847.079163312766,-118.58006831079548,9195.481432593064,11798.949780919871,8447.660381685617,2855.614093022352,2154.0927907594582,4116.710322088247,381.63162262187166,1316.7147046921482
8882,14371.437796090053,3068.9313759206148,11302.506420169439,-28845.76561794124,28845.76561794124,-118.5821049339844,9195.481640816686,11798.949779056557,8447.659885437206,2855.614956470908,2154.09194603145,4116.7107795151205,381.6308909065025,1316.7142648102354
8883,14373.055859340744,3069.2389124309825,11303.816946909761,-28844.452069579478,28844.452069579478,-118.5841413278924,9195.481849016862,11798.949777193424,8447.65938924458,2855.615819822212,2154.0911013984896,4116.711236890337,381.63015927349085,1316.7138249777327
8884,14374.673922583392,3069.5464456038017,11305.12747697959,-28843.138518227835,28843.138518227835,-118.5861774925707,9195.482057193596,11798.949775330473,8447.658893107731,2855.616683076286,2154.0902568605557,4116.71169421391,381.6294277228147,1316.7133851946287
8885,14376.291985817998,3069.85397543952,11306.438010378477,-28841.8249638867,28841.8249638867,-118.5882134280576,9195.482265346895,11798.949773467702,8447.658397026638,2855.617546233152,2154.0894124176266,4116.71215148585,381.6286962544588,1316.7129454609133
8886,14377.910049044565,3070.1615019385836,11307.74854710598,-28840.51140655643,28840.51140655643,-118.59024913441712,9195.482473476763,11798.949771605114,8447.657901001297,2855.6184092928315,2154.08856806968,4116.712608706168,381.62796486840267,1316.7125057765745
8887,14379.528112263091,3070.469025101439,11309.059087161651,-28839.197846237395,28839.197846237395,-118.59228461170042,9195.482681583208,11798.949769742705,8447.65740503169,2855.619272255346,2154.0877238166954,4116.7130658748765,381.62723356462834,1316.712066141602
8888,14381.146175473574,3070.7765449285316,11310.369630545043,-28837.884282929976,28837.884282929976,-118.59431985995862,9195.48288966623,11798.949767880476,8447.656909117808,2855.620135120719,2154.0868796586533,4116.713522991987,381.626502343118,1316.7116265559835
8889,14382.764238676018,3071.084061420309,11311.680177255708,-28836.57071663453,28836.57071663453,-118.59635487923015,9195.483097725839,11798.94976601843,8447.656413259634,2855.6209978889715,2154.086035595529,4116.7139800575105,381.6257712038509,1316.7111870197089
8890,14384.38230187042,3071.391574577217,11312.990727293203,-28835.257147351433,28835.257147351433,-118.5983896695917,9195.48330576204,11798.949764156561,8447.655917457161,2855.6218605601243,2154.085191627304,4116.7144370714595,381.62504014681195,1316.7107475327662
8891,14386.00036505678,3071.6990843997005,11314.301280657079,-28833.943575081063,28833.943575081063,-118.60042423106887,9195.483513774836,11798.949762294877,8447.65542171037,2855.6227231342004,2154.0843477539565,4116.714894033846,381.6243091719792,1316.710308095145
8892,14387.6184282351,3072.0065908882075,11315.611837346893,-28832.62999982378,28832.62999982378,-118.60245856372566,9195.483721764233,11798.949760433372,8447.654926019255,2855.623585611221,2154.083503975463,4116.71535094468,381.6235782793361,1316.7098687068346
8893,14389.236491405381,3072.314094043182,11316.9223973622,-28831.31642157995,28831.31642157995,-118.60449266761319,9195.483929730237,11798.949758572047,8447.6544303838,2855.6244479912093,2154.082660291805,4116.715807803975,381.62284746886473,1316.7094293678233
8894,14390.854554567619,3072.621593865071,11318.232960702548,-28830.002840349945,28830.002840349945,-118.60652654278262,9195.484137672853,11798.949756710903,8447.653934803993,2855.6253102741857,2154.0818167029583,4116.71626461174,381.6221167405445,1316.7089900781
8895,14392.472617721818,3072.929090354319,11319.5435273675,-28828.689256134145,28828.689256134145,-118.60856018928513,9195.484345592085,11798.94975484994,8447.653439279824,2855.6261724601723,2154.0809732089047,4116.71672136799,381.6213860943589,1316.708550837654
8896,14394.090680867974,3073.2365835113715,11320.854097356601,-28827.375668932902,28827.375668932902,-118.6105936071719,9195.48455348794,11798.949752989156,8447.652943811274,2855.627034549191,2154.0801298096208,4116.717178072735,381.6206555302886,1316.7081116464738
8897,14395.708744006091,3073.544073336675,11322.164670669416,-28826.062078746603,28826.062078746603,-118.61262679649407,9195.484761360422,11798.949751128554,8447.65244839834,2855.627896541264,2154.0792865050844,4116.717634725986,381.6199250483145,1316.707672504549
8898,14397.326807136167,3073.851559830674,11323.475247305494,-28824.748485575605,28824.748485575605,-118.61465975730282,9195.48496920954,11798.949749268131,8447.651953040999,2855.6287584364127,2154.0784432952773,4116.718091327754,381.6191946484199,1316.7072334118675
8899,14398.944870258201,3074.1590429938137,11324.785827264388,-28823.434889420285,28823.434889420285,-118.6166924896493,9195.485177035294,11798.949747407889,8447.651457739245,2855.629620234659,2154.077600180174,4116.718547878053,381.61846433058565,1316.7067943684194
8900,14400.562933372197,3074.466522826539,11326.096410545659,-28822.121290280997,28822.121290280997,-118.61872499358466,9195.48538483769,11798.949745547827,8447.650962493064,2855.630481936025,2154.076757159757,4116.719004376892,381.6177340947925,1316.706355374193
8901,14402.180996478151,3074.773999329295,11327.406997148857,-28820.807688158115,28820.807688158115,-118.62075726917291,9195.485592616737,11798.949743687945,8447.650467302443,2855.6313435405314,2154.0759142340057,4116.719460824285,381.61700394102115,1316.7059164291766
8902,14403.799059576064,3075.081472502527,11328.717587073537,-28819.494083052028,28819.494083052028,-118.62278931643958,9195.485800372435,11798.949741828244,8447.649972167372,2855.6322050482013,2154.075071402895,4116.719917220242,381.6162738692565,1316.705477533361
8903,14405.417122665938,3075.3889423466785,11330.02818031926,-28818.180474963094,28818.180474963094,-118.62482113544866,9195.486008104795,11798.949739968722,8447.649477087836,2855.6330664590555,2154.0742286664067,4116.7203735647745,381.61554387947785,1316.7050386867334
8904,14407.035185747773,3075.6964088621953,11331.338776885577,-28816.86686389166,28816.86686389166,-118.62685272626408,9195.486215813817,11798.949738109384,8447.648982063823,2855.633927773116,2154.0733860245177,4116.720829857895,381.61481397166597,1316.7045998892831
8905,14408.653248821563,3076.0038720495218,11332.649376772042,-28815.553249838118,28815.553249838118,-118.62888408892422,9195.48642349951,11798.949736250222,8447.648487095323,2855.6347889904046,2154.072543477206,4116.721286099614,381.6140841458044,1316.7041611410007
8906,14410.271311887316,3076.311331909101,11333.959979978215,-28814.239632802837,28814.239632802837,-118.63091522346748,9195.486631161877,11798.94973439124,8447.647992182317,2855.6356501109435,2154.071701024453,4116.721742289945,381.6133544018738,1316.7037224418725
8907,14411.88937494503,3076.6187884413794,11335.270586503651,-28812.926012786185,28812.926012786185,-118.63294612997059,9195.486838800925,11798.949732532441,8447.647497324802,2855.636511134754,2154.0708586662367,4116.722198428897,381.6126247398563,1316.7032837918891
8908,14413.5074379947,3076.926241646799,11336.581196347901,-28811.612389788508,28811.612389788508,-118.63497680847189,9195.487046416658,11798.94973067382,8447.647002522755,2855.637372061857,2154.0700164025347,4116.722654516483,381.61189515973274,1316.70284519104
8909,14415.125501036333,3077.233691525805,11337.891809510527,-28810.298763810202,28810.298763810202,-118.63700725902258,9195.487254009082,11798.94972881538,8447.646507776173,2855.638232892276,2154.0691742333292,4116.723110552715,381.61116566148513,1316.702406639313
8910,14416.743564069924,3077.541138078842,11339.202425991083,-28808.98513485161,28808.98513485161,-118.63903748168661,9195.487461578201,11798.94972695712,8447.646013085037,2855.639093626032,2154.068332158593,4116.723566537603,381.6104362450942,1316.7019681366971
8911,14418.361627095477,3077.848581306351,11340.513045789126,-28807.671502913123,28807.671502913123,-118.64106747648958,9195.487669124022,11798.949725099037,8447.64551844934,2855.6399542631457,2154.0674901783095,4116.72402247116,381.60970691054354,1316.7015296831821
8912,14419.97969011299,3078.1560212087793,11341.823668904211,-28806.357867995106,28806.357867995106,-118.64309724349539,9195.487876646548,11798.949723241136,8447.645023869065,2855.6408148036394,2154.066648292457,4116.724478353396,381.6089776578138,1316.7010912787564
8913,14421.59775312246,3078.463457786569,11343.13429533589,-28805.04423009791,28805.04423009791,-118.64512678276805,9195.488084145785,11798.949721383415,8447.644529344203,2855.6416752475357,2154.065806501012,4116.724934184324,381.60824848688577,1316.7006529234093
8914,14423.215816123893,3078.7708910401634,11344.44492508373,-28803.730589221912,28803.730589221912,-118.64715609434592,9195.488291621741,11798.949719525874,8447.644034874736,2855.642535594855,2154.0649648039566,4116.725389963955,381.6075193977429,1316.700214617129
8915,14424.833879117286,3079.0783209700053,11345.75555814728,-28802.416945367488,28802.416945367488,-118.64918517828016,9195.488499074416,11798.949717668514,8447.64354046066,2855.6433958456196,2154.0641232012676,4116.725845692301,381.6067903903646,1316.699776359906
8916,14426.451942102638,3079.3857475765394,11347.066194526098,-28801.103298535007,28801.103298535007,-118.65121403460914,9195.48870650382,11798.94971581133,8447.643046101954,2855.644255999851,2154.0632816929237,4116.726301369374,381.60606146473435,1316.6993381517286
8917,14428.070005079951,3079.693170860208,11348.376834219744,-28799.78964872482,28799.78964872482,-118.65324266340963,9195.488913909958,11798.949713954331,8447.642551798612,2855.645116057571,2154.0624402789026,4116.726756995183,381.6053326208329,1316.6988999925848
